t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12
6.26E-07,0.05647509126,-0.3748471125,-0.388789149,-0.41634915,-0.444071124,-0.41634915,-0.41634915,-0.4025692125,-0.4025692125,-0.4302911865,-0.444071124,-0.4302911865,-0.4302911865
6.26E-07,0.03984190812,-0.41634915,-0.444071124,-0.41634915,-0.4302911865,-0.4717932135,-0.444071124,-0.4025692125,-0.4025692125,-0.444071124,-0.4302911865,-0.4025692125,-0.4302911865
6.27E-07,0.03984190812,-0.388789149,-0.4025692125,-0.41634915,-0.4302911865,-0.4302911865,-0.4302911865,-0.41634915,-0.4302911865,-0.4025692125,-0.41634915,-0.444071124,-0.4025692125
6.27E-07,0.04810987125,-0.4302911865,-0.444071124,-0.41634915,-0.4025692125,-0.388789149,-0.4025692125,-0.41634915,-0.4302911865,-0.41634915,-0.4302911865,-0.4302911865,-0.41634915
6.28E-07,0.00667272438,-0.444071124,-0.444071124,-0.4302911865,-0.41634915,-0.4025692125,-0.4025692125,-0.4025692125,-0.444071124,-0.444071124,-0.444071124,-0.4578510615,-0.41634915
6.29E-07,0.02320872561,-0.388789149,-0.4578510615,-0.4578510615,-0.4302911865,-0.4302911865,-0.4025692125,-0.4025692125,-0.4025692125,-0.388789149,-0.4302911865,-0.4025692125,-0.4025692125
6.29E-07,0.03157394499,-0.41634915,-0.41634915,-0.4025692125,-0.444071124,-0.388789149,-0.4302911865,-0.41634915,-0.4025692125,-0.388789149,-0.41634915,-0.4025692125,-0.4302911865
6.30E-07,0.03984190812,-0.4302911865,-0.4025692125,-0.41634915,-0.4302911865,-0.388789149,-0.4302911865,-0.388789149,-0.41634915,-0.41634915,-0.444071124,-0.388789149,-0.4302911865
6.30E-07,0.01494068751,-0.4302911865,-0.4025692125,-0.4025692125,-0.388789149,-0.3748471125,-0.4302911865,-0.41634915,-0.444071124,-0.4302911865,-0.361067175,-0.41634915,-0.4578510615
6.31E-07,0.00667272438,-0.41634915,-0.4025692125,-0.3748471125,-0.444071124,-0.4025692125,-0.4025692125,-0.4025692125,-0.41634915,-0.4025692125,-0.4025692125,-0.444071124,-0.4302911865
6.32E-07,0.02320872561,-0.361067175,-0.4302911865,-0.41634915,-0.41634915,-0.4302911865,-0.41634915,-0.41634915,-0.444071124,-0.4302911865,-0.4302911865,-0.444071124,-0.4025692125
6.32E-07,0.03157394499,-0.388789149,-0.4025692125,-0.4025692125,-0.41634915,-0.444071124,-0.4302911865,-0.41634915,-0.4025692125,-0.4025692125,-0.4302911865,-0.388789149,-0.41634915
6.33E-07,0.02320872561,-0.388789149,-0.388789149,-0.388789149,-0.41634915,-0.41634915,-0.444071124,-0.41634915,-0.3748471125,-0.3748471125,-0.388789149,-0.388789149,-0.4302911865
6.33E-07,0.02320872561,-0.41634915,-0.4025692125,-0.3748471125,-0.388789149,-0.3748471125,-0.4302911865,-0.3748471125,-0.41634915,-0.4302911865,-0.4302911865,-0.4025692125,-0.4578510615
6.34E-07,0.02320872561,-0.4302911865,-0.4025692125,-0.4025692125,-0.444071124,-0.3748471125,-0.361067175,-0.388789149,-0.388789149,-0.444071124,-0.4025692125,-0.41634915,-0.388789149
6.35E-07,0.01494068751,-0.3748471125,-0.4578510615,-0.388789149,-0.4025692125,-0.4025692125,-0.41634915,-0.4025692125,-0.4025692125,-0.3748471125,-0.4302911865,-0.3748471125,-0.41634915
6.35E-07,0.01494068751,-0.3748471125,-0.388789149,-0.3748471125,-0.388789149,-0.388789149,-0.4302911865,-0.41634915,-0.4302911865,-0.41634915,-0.4302911865,-0.388789149,-0.4302911865
6.36E-07,0.03157394499,-0.4025692125,-0.3748471125,-0.41634915,-0.4025692125,-0.4025692125,-0.3748471125,-0.41634915,-0.388789149,-0.41634915,-0.4025692125,-0.3748471125,-0.4302911865
6.36E-07,0.00667272438,-0.3748471125,-0.388789149,-0.3748471125,-0.4025692125,-0.4025692125,-0.4025692125,-0.3748471125,-0.4025692125,-0.388789149,-0.388789149,-0.388789149,-0.444071124
6.37E-07,0.03157394499,-0.4025692125,-0.4025692125,-0.3748471125,-0.4025692125,-0.388789149,-0.444071124,-0.388789149,-0.4025692125,-0.361067175,-0.444071124,-0.41634915,-0.4025692125
6.38E-07,0.01494068751,-0.388789149,-0.388789149,-0.388789149,-0.41634915,-0.4025692125,-0.388789149,-0.41634915,-0.361067175,-0.4302911865,-0.41634915,-0.388789149,-0.4717932135
6.38E-07,0.02320872561,-0.388789149,-0.41634915,-0.388789149,-0.444071124,-0.388789149,-0.41634915,-0.3748471125,-0.4025692125,-0.361067175,-0.388789149,-0.3748471125,-0.4302911865
6.39E-07,-0.001692495315,-0.388789149,-0.4025692125,-0.388789149,-0.3748471125,-0.3748471125,-0.4025692125,-0.4025692125,-0.444071124,-0.3748471125,-0.41634915,-0.3472872375,-0.41634915
6.39E-07,0.03157394499,-0.4025692125,-0.41634915,-0.41634915,-0.388789149,-0.4025692125,-0.3748471125,-0.4025692125,-0.388789149,-0.388789149,-0.388789149,-0.388789149,-0.41634915
6.40E-07,0.00667272438,-0.388789149,-0.3748471125,-0.361067175,-0.4717932135,-0.361067175,-0.3748471125,-0.41634915,-0.388789149,-0.361067175,-0.388789149,-0.333345201,-0.41634915
6.41E-07,0.02320872561,-0.361067175,-0.4025692125,-0.388789149,-0.3748471125,-0.333345201,-0.388789149,-0.388789149,-0.3748471125,-0.41634915,-0.41634915,-0.3472872375,-0.4025692125
6.41E-07,0.02320872561,-0.3748471125,-0.388789149,-0.388789149,-0.41634915,-0.361067175,-0.41634915,-0.4025692125,-0.3472872375,-0.388789149,-0.388789149,-0.3748471125,-0.4025692125
6.42E-07,0.02320872561,-0.388789149,-0.388789149,-0.4025692125,-0.388789149,-0.388789149,-0.361067175,-0.4025692125,-0.388789149,-0.3748471125,-0.3748471125,-0.444071124,-0.4578510615
6.42E-07,0.02320872561,-0.361067175,-0.4025692125,-0.3748471125,-0.388789149,-0.3748471125,-0.4025692125,-0.3748471125,-0.444071124,-0.361067175,-0.41634915,-0.361067175,-0.4025692125
6.43E-07,0.03157394499,-0.4302911865,-0.4025692125,-0.361067175,-0.3748471125,-0.3748471125,-0.3748471125,-0.3472872375,-0.388789149,-0.388789149,-0.41634915,-0.3748471125,-0.41634915
6.44E-07,-0.001692495315,-0.3748471125,-0.388789149,-0.41634915,-0.388789149,-0.361067175,-0.4025692125,-0.361067175,-0.388789149,-0.3748471125,-0.388789149,-0.388789149,-0.41634915
6.44E-07,0.03984190812,-0.333345201,-0.388789149,-0.388789149,-0.361067175,-0.3748471125,-0.3472872375,-0.3748471125,-0.41634915,-0.3472872375,-0.388789149,-0.4025692125,-0.361067175
6.45E-07,0.00667272438,-0.41634915,-0.41634915,-0.3748471125,-0.4025692125,-0.3472872375,-0.4025692125,-0.3748471125,-0.3748471125,-0.3748471125,-0.4025692125,-0.361067175,-0.3748471125
6.45E-07,0.01494068751,-0.361067175,-0.4025692125,-0.361067175,-0.361067175,-0.388789149,-0.361067175,-0.3748471125,-0.3748471125,-0.361067175,-0.361067175,-0.388789149,-0.3748471125
6.46E-07,0.01494068751,-0.4025692125,-0.41634915,-0.3748471125,-0.41634915,-0.3748471125,-0.4025692125,-0.3748471125,-0.388789149,-0.361067175,-0.3748471125,-0.3472872375,-0.361067175
6.47E-07,0.02320872561,-0.388789149,-0.3748471125,-0.3748471125,-0.3472872375,-0.388789149,-0.361067175,-0.388789149,-0.388789149,-0.361067175,-0.388789149,-0.3472872375,-0.41634915
6.47E-07,0.00667272438,-0.3472872375,-0.388789149,-0.388789149,-0.388789149,-0.388789149,-0.361067175,-0.361067175,-0.3748471125,-0.361067175,-0.4025692125,-0.3472872375,-0.41634915
6.48E-07,0.02320872561,-0.361067175,-0.4025692125,-0.361067175,-0.3748471125,-0.361067175,-0.3472872375,-0.361067175,-0.3472872375,-0.3748471125,-0.3748471125,-0.3195652635,-0.4302911865
6.48E-07,0.02320872561,-0.3748471125,-0.3472872375,-0.3748471125,-0.361067175,-0.388789149,-0.3748471125,-0.361067175,-0.3472872375,-0.361067175,-0.361067175,-0.388789149,-0.3748471125
6.49E-07,0.02320872561,-0.3472872375,-0.388789149,-0.3748471125,-0.3748471125,-0.3472872375,-0.3472872375,-0.333345201,-0.388789149,-0.3472872375,-0.3748471125,-0.361067175,-0.388789149
6.50E-07,0.02320872561,-0.4025692125,-0.361067175,-0.3748471125,-0.41634915,-0.361067175,-0.4025692125,-0.3472872375,-0.361067175,-0.361067175,-0.3748471125,-0.361067175,-0.361067175
6.50E-07,0.01494068751,-0.361067175,-0.4025692125,-0.333345201,-0.4025692125,-0.333345201,-0.2780632365,-0.4025692125,-0.4025692125,-0.361067175,-0.3748471125,-0.3472872375,-0.388789149
6.51E-07,0.00667272438,-0.361067175,-0.361067175,-0.3472872375,-0.361067175,-0.3057852,-0.361067175,-0.361067175,-0.361067175,-0.361067175,-0.333345201,-0.333345201,-0.388789149
6.51E-07,0.00667272438,-0.3472872375,-0.333345201,-0.333345201,-0.3472872375,-0.361067175,-0.3195652635,-0.333345201,-0.3195652635,-0.388789149,-0.3748471125,-0.361067175,-0.3472872375
6.52E-07,0.02320872561,-0.4025692125,-0.3748471125,-0.3748471125,-0.3472872375,-0.361067175,-0.361067175,-0.3472872375,-0.3195652635,-0.3472872375,-0.388789149,-0.361067175,-0.3748471125
6.53E-07,0.01494068751,-0.3748471125,-0.3472872375,-0.3472872375,-0.3472872375,-0.361067175,-0.388789149,-0.388789149,-0.333345201,-0.3195652635,-0.3748471125,-0.361067175,-0.388789149
6.53E-07,0.01494068751,-0.3472872375,-0.3057852,-0.388789149,-0.361067175,-0.3748471125,-0.361067175,-0.3748471125,-0.361067175,-0.3748471125,-0.3748471125,-0.333345201,-0.3748471125
6.54E-07,0.00667272438,-0.3748471125,-0.3472872375,-0.3057852,-0.361067175,-0.361067175,-0.361067175,-0.3472872375,-0.388789149,-0.3472872375,-0.361067175,-0.361067175,-0.361067175
6.54E-07,0.02320872561,-0.3195652635,-0.3195652635,-0.3057852,-0.333345201,-0.388789149,-0.361067175,-0.3195652635,-0.388789149,-0.3472872375,-0.361067175,-0.361067175,-0.3472872375
6.55E-07,0.03157394499,-0.3195652635,-0.361067175,-0.3195652635,-0.3057852,-0.361067175,-0.333345201,-0.3195652635,-0.4025692125,-0.3057852,-0.361067175,-0.361067175,-0.3748471125
6.56E-07,0.03157394499,-0.3748471125,-0.361067175,-0.3057852,-0.3472872375,-0.3195652635,-0.3195652635,-0.361067175,-0.333345201,-0.361067175,-0.388789149,-0.333345201,-0.4025692125
6.56E-07,0.01494068751,-0.3748471125,-0.3472872375,-0.388789149,-0.3472872375,-0.3195652635,-0.361067175,-0.3472872375,-0.3195652635,-0.3472872375,-0.3472872375,-0.333345201,-0.361067175
6.57E-07,0.02320872561,-0.3195652635,-0.3195652635,-0.333345201,-0.3472872375,-0.333345201,-0.333345201,-0.3472872375,-0.3195652635,-0.3472872375,-0.333345201,-0.3195652635,-0.388789149
6.57E-07,0.02320872561,-0.3195652635,-0.3472872375,-0.361067175,-0.361067175,-0.3472872375,-0.3195652635,-0.3748471125,-0.3057852,-0.333345201,-0.361067175,-0.3472872375,-0.4025692125
6.58E-07,0.01494068751,-0.333345201,-0.3472872375,-0.3057852,-0.361067175,-0.333345201,-0.3472872375,-0.333345201,-0.3472872375,-0.3472872375,-0.3472872375,-0.361067175,-0.361067175
6.59E-07,0.02320872561,-0.333345201,-0.333345201,-0.333345201,-0.3472872375,-0.3472872375,-0.3195652635,-0.3057852,-0.3195652635,-0.361067175,-0.361067175,-0.333345201,-0.361067175
6.59E-07,0.02320872561,-0.333345201,-0.3472872375,-0.3472872375,-0.3748471125,-0.333345201,-0.333345201,-0.3472872375,-0.3472872375,-0.333345201,-0.3057852,-0.291843174,-0.3748471125
6.60E-07,0.03984190812,-0.3472872375,-0.333345201,-0.3472872375,-0.3472872375,-0.333345201,-0.3472872375,-0.333345201,-0.3748471125,-0.3195652635,-0.3195652635,-0.333345201,-0.3472872375
6.60E-07,0.01494068751,-0.3195652635,-0.333345201,-0.3195652635,-0.333345201,-0.3195652635,-0.333345201,-0.3195652635,-0.333345201,-0.3472872375,-0.3472872375,-0.3748471125,-0.361067175
6.61E-07,0.02320872561,-0.3195652635,-0.333345201,-0.361067175,-0.333345201,-0.3748471125,-0.3472872375,-0.3748471125,-0.3057852,-0.333345201,-0.333345201,-0.3195652635,-0.3195652635
6.62E-07,0.02320872561,-0.3195652635,-0.3472872375,-0.3472872375,-0.361067175,-0.3472872375,-0.3057852,-0.333345201,-0.3195652635,-0.3057852,-0.333345201,-0.3195652635,-0.3195652635
6.62E-07,0.02320872561,-0.333345201,-0.3748471125,-0.3195652635,-0.333345201,-0.333345201,-0.291843174,-0.3472872375,-0.3057852,-0.333345201,-0.3472872375,-0.333345201,-0.333345201
6.63E-07,0.00667272438,-0.291843174,-0.3472872375,-0.3472872375,-0.3195652635,-0.333345201,-0.333345201,-0.3195652635,-0.3748471125,-0.333345201,-0.361067175,-0.361067175,-0.361067175
6.63E-07,0.03984190812,-0.3472872375,-0.333345201,-0.2503412625,-0.3195652635,-0.333345201,-0.2780632365,-0.3057852,-0.3057852,-0.291843174,-0.3472872375,-0.361067175,-0.361067175
6.64E-07,0.02320872561,-0.333345201,-0.3472872375,-0.3472872375,-0.361067175,-0.3472872375,-0.3057852,-0.333345201,-0.2780632365,-0.291843174,-0.291843174,-0.3472872375,-0.3748471125
6.65E-07,0.03984190812,-0.333345201,-0.3472872375,-0.3195652635,-0.291843174,-0.3472872375,-0.3057852,-0.3195652635,-0.2780632365,-0.3472872375,-0.3057852,-0.361067175,-0.361067175
6.65E-07,0.02320872561,-0.291843174,-0.3195652635,-0.3472872375,-0.333345201,-0.3195652635,-0.388789149,-0.333345201,-0.3057852,-0.3472872375,-0.333345201,-0.361067175,-0.361067175
6.66E-07,0.03157394499,-0.3057852,-0.3472872375,-0.3472872375,-0.333345201,-0.3472872375,-0.333345201,-0.3057852,-0.3057852,-0.2503412625,-0.333345201,-0.3472872375,-0.3195652635
6.66E-07,0.01494068751,-0.3057852,-0.3195652635,-0.3057852,-0.3748471125,-0.3472872375,-0.3195652635,-0.2780632365,-0.3195652635,-0.333345201,-0.333345201,-0.3195652635,-0.3195652635
6.67E-07,0.01494068751,-0.3195652635,-0.3195652635,-0.3195652635,-0.333345201,-0.2780632365,-0.3195652635,-0.3057852,-0.3057852,-0.291843174,-0.2642832885,-0.291843174,-0.3057852
6.68E-07,0.01494068751,-0.3057852,-0.3472872375,-0.3472872375,-0.3195652635,-0.3472872375,-0.3195652635,-0.3057852,-0.333345201,-0.333345201,-0.3195652635,-0.3748471125,-0.3057852
6.68E-07,0.01494068751,-0.333345201,-0.333345201,-0.333345201,-0.333345201,-0.2780632365,-0.3195652635,-0.291843174,-0.291843174,-0.3057852,-0.291843174,-0.3472872375,-0.361067175
6.69E-07,0.01494068751,-0.291843174,-0.333345201,-0.2642832885,-0.3057852,-0.291843174,-0.3057852,-0.3057852,-0.333345201,-0.3057852,-0.3472872375,-0.361067175,-0.3057852
6.69E-07,0.02320872561,-0.3057852,-0.333345201,-0.236561199,-0.361067175,-0.333345201,-0.3472872375,-0.291843174,-0.3195652635,-0.361067175,-0.3057852,-0.3195652635,-0.333345201
6.70E-07,0.01494068751,-0.3057852,-0.333345201,-0.361067175,-0.3057852,-0.333345201,-0.3195652635,-0.2642832885,-0.3472872375,-0.333345201,-0.3057852,-0.3057852,-0.2780632365
6.71E-07,0.00667272438,-0.2780632365,-0.3057852,-0.3195652635,-0.291843174,-0.333345201,-0.2780632365,-0.2780632365,-0.2642832885,-0.333345201,-0.3057852,-0.3195652635,-0.3057852
6.71E-07,0.00667272438,-0.333345201,-0.2780632365,-0.3195652635,-0.291843174,-0.291843174,-0.2780632365,-0.3195652635,-0.3472872375,-0.291843174,-0.3195652635,-0.3057852,-0.3195652635
6.72E-07,0.02320872561,-0.333345201,-0.291843174,-0.3057852,-0.3057852,-0.291843174,-0.3195652635,-0.3057852,-0.291843174,-0.3195652635,-0.3195652635,-0.3195652635,-0.2503412625
6.72E-07,0.04810987125,-0.2780632365,-0.3057852,-0.3195652635,-0.291843174,-0.291843174,-0.333345201,-0.3057852,-0.291843174,-0.3057852,-0.3472872375,-0.3057852,-0.3195652635
6.73E-07,0.03984190812,-0.2642832885,-0.3057852,-0.291843174,-0.333345201,-0.3057852,-0.3195652635,-0.3057852,-0.3057852,-0.3195652635,-0.291843174,-0.291843174,-0.333345201
6.74E-07,0.02320872561,-0.3057852,-0.3057852,-0.2780632365,-0.3057852,-0.2780632365,-0.291843174,-0.3057852,-0.3195652635,-0.3195652635,-0.361067175,-0.3057852,-0.291843174
6.74E-07,0.02320872561,-0.3195652635,-0.3472872375,-0.2642832885,-0.3057852,-0.2642832885,-0.3057852,-0.2780632365,-0.333345201,-0.2780632365,-0.3195652635,-0.2780632365,-0.3195652635
6.75E-07,0.02320872561,-0.291843174,-0.3057852,-0.291843174,-0.3472872375,-0.291843174,-0.291843174,-0.3472872375,-0.2642832885,-0.2780632365,-0.3195652635,-0.2503412625,-0.3057852
6.75E-07,0.01494068751,-0.3195652635,-0.3057852,-0.333345201,-0.291843174,-0.3195652635,-0.2780632365,-0.2642832885,-0.291843174,-0.291843174,-0.2642832885,-0.3057852,-0.3195652635
6.76E-07,0.01494068751,-0.3195652635,-0.291843174,-0.2780632365,-0.291843174,-0.291843174,-0.2642832885,-0.2780632365,-0.3057852,-0.3195652635,-0.3057852,-0.3472872375,-0.3195652635
6.77E-07,0.02320872561,-0.291843174,-0.2780632365,-0.3057852,-0.291843174,-0.291843174,-0.2780632365,-0.2780632365,-0.291843174,-0.291843174,-0.3057852,-0.3195652635,-0.3195652635
6.77E-07,0.03157394499,-0.2780632365,-0.3057852,-0.2503412625,-0.2780632365,-0.2642832885,-0.2642832885,-0.333345201,-0.3195652635,-0.333345201,-0.2642832885,-0.2642832885,-0.3195652635
6.78E-07,0.03157394499,-0.2780632365,-0.2503412625,-0.3057852,-0.333345201,-0.291843174,-0.3195652635,-0.333345201,-0.2780632365,-0.2503412625,-0.333345201,-0.2780632365,-0.2780632365
6.78E-07,0.01494068751,-0.291843174,-0.3057852,-0.2780632365,-0.333345201,-0.291843174,-0.2642832885,-0.291843174,-0.291843174,-0.3057852,-0.333345201,-0.291843174,-0.2642832885
6.79E-07,0.00667272438,-0.3195652635,-0.3195652635,-0.3195652635,-0.291843174,-0.2780632365,-0.2503412625,-0.2780632365,-0.291843174,-0.2642832885,-0.291843174,-0.3057852,-0.3195652635
6.80E-07,0.03984190812,-0.3057852,-0.3195652635,-0.291843174,-0.291843174,-0.2780632365,-0.2780632365,-0.2503412625,-0.2780632365,-0.291843174,-0.291843174,-0.291843174,-0.291843174
6.80E-07,0.02320872561,-0.2503412625,-0.291843174,-0.3057852,-0.2503412625,-0.3057852,-0.2642832885,-0.2780632365,-0.3195652635,-0.3057852,-0.291843174,-0.2642832885,-0.2780632365
6.81E-07,0.02320872561,-0.2780632365,-0.291843174,-0.291843174,-0.291843174,-0.1673373135,-0.3057852,-0.2503412625,-0.3195652635,-0.2780632365,-0.3195652635,-0.3195652635,-0.2780632365
6.81E-07,0.01494068751,-0.3057852,-0.2780632365,-0.291843174,-0.291843174,-0.2780632365,-0.3195652635,-0.2503412625,-0.2642832885,-0.3195652635,-0.3057852,-0.2642832885,-0.3195652635
6.82E-07,0.02320872561,-0.291843174,-0.3057852,-0.2780632365,-0.291843174,-0.2780632365,-0.291843174,-0.2503412625,-0.2780632365,-0.2780632365,-0.2642832885,-0.2642832885,-0.291843174
6.83E-07,0.03984190812,-0.2503412625,-0.291843174,-0.291843174,-0.2780632365,-0.333345201,-0.3057852,-0.2503412625,-0.2780632365,-0.2642832885,-0.2642832885,-0.333345201,-0.3195652635
6.83E-07,0.01494068751,-0.2642832885,-0.2642832885,-0.291843174,-0.2642832885,-0.291843174,-0.2780632365,-0.291843174,-0.291843174,-0.291843174,-0.2503412625,-0.236561199,-0.2642832885
6.84E-07,0.03984190812,-0.3195652635,-0.291843174,-0.291843174,-0.291843174,-0.2780632365,-0.236561199,-0.2642832885,-0.2780632365,-0.291843174,-0.291843174,-0.2780632365,-0.3057852
6.84E-07,0.02320872561,-0.2503412625,-0.3195652635,-0.3195652635,-0.2227812615,-0.3057852,-0.2642832885,-0.2642832885,-0.2780632365,-0.3057852,-0.2642832885,-0.2780632365,-0.291843174
6.85E-07,0.03984190812,-0.3057852,-0.2780632365,-0.3195652635,-0.2503412625,-0.3195652635,-0.2642832885,-0.2780632365,-0.2642832885,-0.291843174,-0.2503412625,-0.2780632365,-0.291843174
6.86E-07,0.00667272438,-0.2780632365,-0.3195652635,-0.2642832885,-0.291843174,-0.236561199,-0.291843174,-0.2642832885,-0.2503412625,-0.2780632365,-0.3057852,-0.2780632365,-0.3057852
6.86E-07,0.02320872561,-0.2780632365,-0.2780632365,-0.2780632365,-0.2780632365,-0.236561199,-0.2642832885,-0.2503412625,-0.2503412625,-0.3057852,-0.2503412625,-0.2642832885,-0.2780632365
6.87E-07,0.03157394499,-0.236561199,-0.291843174,-0.2503412625,-0.3195652635,-0.2780632365,-0.2227812615,-0.2642832885,-0.2642832885,-0.291843174,-0.291843174,-0.2227812615,-0.2642832885
6.87E-07,0.03157394499,-0.2227812615,-0.2780632365,-0.2503412625,-0.2780632365,-0.2642832885,-0.2642832885,-0.2780632365,-0.2642832885,-0.3057852,-0.2780632365,-0.236561199,-0.2503412625
6.88E-07,0.02320872561,-0.2642832885,-0.291843174,-0.2780632365,-0.3195652635,-0.2642832885,-0.291843174,-0.2780632365,-0.2780632365,-0.2503412625,-0.2227812615,-0.2642832885,-0.3057852
6.89E-07,0.02320872561,-0.2780632365,-0.2503412625,-0.3057852,-0.2780632365,-0.2780632365,-0.2503412625,-0.2503412625,-0.2780632365,-0.2780632365,-0.2503412625,-0.2642832885,-0.2642832885
6.89E-07,0.03157394499,-0.291843174,-0.236561199,-0.2642832885,-0.2780632365,-0.3057852,-0.208839225,-0.2503412625,-0.2642832885,-0.291843174,-0.2642832885,-0.2780632365,-0.3057852
6.90E-07,0.02320872561,-0.2780632365,-0.2503412625,-0.208839225,-0.3195652635,-0.3057852,-0.291843174,-0.2503412625,-0.291843174,-0.291843174,-0.291843174,-0.2503412625,-0.2642832885
6.90E-07,0.01494068751,-0.208839225,-0.2227812615,-0.2503412625,-0.2503412625,-0.2642832885,-0.2780632365,-0.2503412625,-0.2642832885,-0.2642832885,-0.2780632365,-0.2642832885,-0.236561199
6.91E-07,0.03157394499,-0.2642832885,-0.2503412625,-0.2642832885,-0.3057852,-0.2642832885,-0.2780632365,-0.236561199,-0.236561199,-0.2503412625,-0.2642832885,-0.291843174,-0.2503412625
6.92E-07,0.01494068751,-0.2642832885,-0.2503412625,-0.2780632365,-0.3057852,-0.291843174,-0.236561199,-0.236561199,-0.2503412625,-0.2642832885,-0.2503412625,-0.236561199,-0.2642832885
6.92E-07,0.02320872561,-0.2503412625,-0.2642832885,-0.236561199,-0.2642832885,-0.2780632365,-0.2780632365,-0.2642832885,-0.2227812615,-0.2780632365,-0.236561199,-0.2780632365,-0.3057852
6.93E-07,0.03157394499,-0.2642832885,-0.2503412625,-0.236561199,-0.2642832885,-0.2642832885,-0.2503412625,-0.3057852,-0.291843174,-0.3057852,-0.236561199,-0.2642832885,-0.291843174
6.93E-07,0.03157394499,-0.2503412625,-0.2503412625,-0.2503412625,-0.2227812615,-0.236561199,-0.2642832885,-0.2642832885,-0.236561199,-0.2503412625,-0.2780632365,-0.2642832885,-0.2642832885
